price,bedrooms,bathrooms,toilets,parking_space,title,town,state
95000000,5,5,6,8,Detached Duplex,Lekki,Lagos
70000000,4,5,5,4,Terraced Duplexes,Lekki,Lagos
12500000,3,3,4,4,Detached Duplex,Ifako-Ijaiye,Lagos
1300000000,6,6,7,6,Detached Duplex,Ikoyi,Lagos
65000000,4,5,5,4,Semi Detached Duplex,Lekki,Lagos
17000000,7,7,7,4,Detached Bungalow,Oredo,Edo
120000000,5,5,6,3,Detached Duplex,Lekki,Lagos
230000000,5,5,6,4,Detached Duplex,Lekki,Lagos
95000000,5,5,6,5,Detached Duplex,Lekki,Lagos
180000000,5,5,6,4,Detached Duplex,Ajah,Lagos
60000000,5,6,7,4,Detached Duplex,Ajah,Lagos
40000000,3,3,4,4,Detached Bungalow,Wuye,Abuja
26000000,3,3,4,3,Detached Bungalow,Ibeju Lekki,Lagos
75000000,4,5,5,3,Detached Duplex,Lekki,Lagos
42000000,3,3,4,4,Semi Detached Bungalow,Lekki,Lagos
80000000,4,4,5,4,Detached Duplex,Lekki,Lagos
90000000,5,5,6,3,Detached Duplex,Lekki,Lagos
120000000,5,5,6,5,Detached Duplex,Lekki,Lagos
155000000,4,4,5,4,Detached Duplex,Ikeja,Lagos
50000000,4,5,5,4,Terraced Duplexes,Lekki,Lagos
115000000,5,5,6,4,Detached Duplex,Lekki,Lagos
37000000,4,5,5,3,Terraced Duplexes,Lugbe District,Abuja
595000000,5,6,6,4,Detached Duplex,Ikoyi,Lagos
130000000,4,4,5,4,Semi Detached Duplex,Victoria Island (VI),Lagos
100000000,5,5,6,6,Detached Duplex,Lekki,Lagos
35000000,3,3,4,3,Detached Bungalow,Uyo,Akwa Ibom
600000000,9,9,1,4,Detached Duplex,Ikeja,Lagos
25000000,4,4,4,5,Detached Bungalow,Ibafo,Ogun
35000000,6,6,7,8,Detached Duplex,Ikeja,Lagos
22000000,3,3,4,4,Detached Bungalow,Ajah,Lagos
45000000,4,5,5,4,Block of Flats,Ifako-Ijaiye,Lagos
90000000,4,5,5,4,Terraced Duplexes,Victoria Island (VI),Lagos
130000000,4,4,5,2,Terraced Duplexes,Lekki,Lagos
120000000,5,5,6,5,Detached Duplex,Lekki,Lagos
140000000,5,6,7,4,Detached Duplex,Lekki,Lagos
65000000,5,5,6,4,Detached Duplex,Ajah,Lagos
70000000,9,9,1,1,Detached Duplex,Isolo,Lagos
6500000,3,5,5,4,Detached Bungalow,Ikotun,Lagos
75000000,4,5,5,4,Terraced Duplexes,Guzape District,Abuja
280000000,6,6,7,4,Detached Duplex,Lekki,Lagos
100000000,5,5,6,5,Detached Duplex,Lekki,Lagos
550000000,6,7,7,7,Detached Duplex,Victoria Island (VI),Lagos
78000000,4,4,5,4,Semi Detached Duplex,Magodo,Lagos
95000000,4,4,4,4,Terraced Duplexes,Lekki,Lagos
18000000,5,5,5,4,Terraced Bungalow,Ibadan,Oyo
130000000,5,5,6,6,Detached Duplex,Lekki,Lagos
600000000,6,6,7,5,Detached Duplex,Ikoyi,Lagos
170000000,5,4,5,3,Detached Duplex,Lekki,Lagos
55000000,4,5,5,4,Terraced Duplexes,Lekki,Lagos
55000000,4,4,5,1,Terraced Duplexes,Lekki,Lagos
80000000,4,4,5,3,Detached Duplex,Lekki,Lagos
135000000,5,6,6,8,Detached Duplex,Lekki,Lagos
310000000,5,6,7,1,Detached Duplex,Lekki,Lagos
55000000,4,5,5,4,Block of Flats,Ikeja,Lagos
27000000,4,5,5,6,Terraced Duplexes,Apo,Abuja
130000000,5,6,7,4,Detached Duplex,Lekki,Lagos
37000000,2,1,1,6,Block of Flats,Agege,Lagos
9000000,4,3,4,7,Detached Bungalow,Ikorodu,Lagos
35000000,3,3,4,4,Detached Duplex,Ajah,Lagos
80000000,4,4,5,4,Detached Duplex,Lekki,Lagos
230000000,5,5,6,5,Detached Duplex,Katampe,Abuja
35000000,3,3,3,4,Detached Duplex,Lekki,Lagos
115000000,5,5,6,3,Detached Duplex,Lekki,Lagos
500000000,6,6,7,4,Detached Duplex,Lekki,Lagos
450000000,5,5,6,4,Detached Duplex,Ikoyi,Lagos
300000000,5,5,6,4,Detached Duplex,Ajah,Lagos
85000000,4,4,5,4,Terraced Duplexes,Lekki,Lagos
240000000,5,6,6,5,Detached Duplex,Lekki,Lagos
30000000,4,3,3,4,Block of Flats,Ibadan,Oyo
85000000,5,5,6,1,Detached Duplex,Port Harcourt,Rivers
450000000,5,5,6,4,Detached Duplex,Ikoyi,Lagos
180000000,5,5,6,3,Detached Duplex,Magodo,Lagos
450000000,6,6,7,4,Detached Duplex,Victoria Island (VI),Lagos
70000000,9,9,1,1,Detached Duplex,Isolo,Lagos
150000000,6,7,7,7,Detached Duplex,Lekki,Lagos
200000000,5,5,6,6,Detached Duplex,Ikeja,Lagos
49000000,5,5,6,6,Semi Detached Duplex,Ibeju Lekki,Lagos
37000000,3,3,4,3,Detached Bungalow,Lekki,Lagos
35000000,3,3,4,2,Terraced Duplexes,Ajah,Lagos
150000000,4,5,6,4,Terraced Duplexes,Life Camp,Abuja
8500000,3,2,2,6,Detached Bungalow,Ifako-Ijaiye,Lagos
29000000,3,3,3,4,Semi Detached Bungalow,Ibeju Lekki,Lagos
95000000,4,4,5,4,Semi Detached Duplex,Lekki,Lagos
80000000,4,5,6,4,Detached Duplex,Lekki,Lagos
120000000,5,5,6,6,Detached Duplex,Lekki,Lagos
125000000,5,5,6,4,Detached Duplex,Lekki,Lagos
60000000,4,4,5,2,Terraced Duplexes,Life Camp,Abuja
84000000,4,4,5,3,Detached Duplex,Lekki,Lagos
16000000,3,4,4,4,Semi Detached Bungalow,Ikorodu,Lagos
140000000,5,5,5,4,Detached Duplex,Ajah,Lagos
210000000,3,2,2,8,Block of Flats,Surulere,Lagos
26500000,3,4,5,2,Terraced Duplexes,Ajah,Lagos
33000000,3,3,4,1,Detached Bungalow,Lokogoma District,Abuja
25000000,5,5,5,1,Detached Duplex,Ipaja,Lagos
85000000,5,5,6,6,Detached Duplex,Lekki,Lagos
12000000,2,2,3,4,Semi Detached Bungalow,Ibeju Lekki,Lagos
80000000,4,4,5,2,Semi Detached Duplex,Lekki,Lagos
595000000,5,5,6,7,Detached Duplex,Ikoyi,Lagos
25000000,5,4,4,4,Detached Duplex,Lokogoma District,Anambara
95000000,5,5,6,6,Detached Duplex,Ajah,Lagos
120000000,5,5,6,6,Detached Duplex,Lekki,Lagos
95000000,5,5,6,3,Detached Duplex,Lekki,Lagos
9000000,4,4,4,8,Detached Bungalow,Ikorodu,Lagos
45000000,4,5,5,4,Semi Detached Duplex,Ajah,Lagos
65000000,5,5,6,4,Terraced Duplexes,Lekki,Lagos
50000000,3,3,4,4,Terraced Duplexes,Lekki,Lagos
280000000,5,5,6,4,Detached Duplex,Lekki,Lagos
160000000,5,4,5,5,Semi Detached Duplex,Lekki,Lagos
25500000,2,3,2,2,Block of Flats,Ajah,Lagos
7500000,2,2,3,2,Detached Bungalow,Mowe Ofada,Ogun
95000000,5,4,6,4,Detached Duplex,Ajah,Lagos
265000000,4,4,5,3,Semi Detached Duplex,Ikoyi,Lagos
50000000,4,4,5,2,Terraced Duplexes,Life Camp,Abuja
550000000,5,5,6,5,Detached Duplex,Ikoyi,Lagos
15540000,3,3,4,2,Terraced Bungalow,Ibeju Lekki,Lagos
1100000000,5,5,6,5,Detached Duplex,Ikoyi,Lagos
45000000,4,4,5,2,Terraced Duplexes,Ajah,Lagos
400000000,4,4,5,4,Detached Duplex,Asokoro District,Abuja
370000000,5,5,5,4,Detached Duplex,Lekki,Lagos
25000000,2,3,3,4,Semi Detached Bungalow,Mbora (Nbora),Abuja
270000000,5,5,6,6,Detached Duplex,Lekki,Lagos
45000000,4,4,5,4,Detached Duplex,Ajah,Lagos
500000000,5,5,4,5,Detached Duplex,Ikoyi,Lagos
2000000000,5,5,6,5,Detached Duplex,Ikoyi,Lagos
85000000,4,4,5,4,Semi Detached Duplex,Lekki,Lagos
65000000,4,4,5,2,Detached Duplex,Lekki,Lagos
750000000,5,5,6,3,Detached Duplex,Ikoyi,Lagos
108000000,4,5,5,3,Terraced Duplexes,Ajah,Lagos
35000000,3,4,4,4,Detached Bungalow,Gwarinpa,Abuja
70000000,5,5,6,4,Detached Duplex,Ajah,Lagos
1700000,5,5,6,4,Detached Duplex,Lekki,Lagos
70000000,4,5,5,4,Detached Duplex,Ajah,Lagos
250000000,5,6,6,4,Detached Duplex,Ikeja,Lagos
900000000,6,6,7,4,Detached Duplex,Ikoyi,Lagos
350000000,4,5,5,4,Block of Flats,Surulere,Lagos
70000000,4,4,5,4,Detached Duplex,Ajah,Lagos
850000000,5,5,6,5,Detached Duplex,Ikoyi,Lagos
350000000,5,5,6,4,Detached Duplex,Lekki,Lagos
60000000,5,6,7,6,Detached Duplex,Galadimawa,Abuja
95000000,5,5,6,3,Detached Duplex,Lekki,Lagos
49000000,5,5,6,6,Semi Detached Duplex,Ibeju Lekki,Lagos
95000000,4,4,5,3,Terraced Duplexes,Lekki,Lagos
12000000,2,2,3,4,Block of Flats,Lokogoma District,Abuja
130000000,4,5,5,4,Detached Duplex,Yaba,Lagos
160000000,5,5,6,4,Detached Duplex,Lekki,Lagos
105000000,4,4,4,3,Semi Detached Duplex,Lekki,Lagos
35000000,3,4,4,8,Detached Bungalow,Gwarinpa,Abuja
150000000,5,5,6,6,Detached Duplex,Lekki,Lagos
39500000,4,4,5,3,Terraced Duplexes,Ajah,Lagos
70000000,1,1,1,8,Block of Flats,Ajah,Lagos
75000000,5,5,6,5,Detached Duplex,Magodo,Lagos
45000000,5,5,5,4,Detached Duplex,Ibadan,Oyo
65000000,4,4,5,4,Terraced Duplexes,Lekki,Lagos
55000000,4,4,5,4,Terraced Duplexes,Lekki,Lagos
135000000,4,5,5,4,Detached Duplex,Lekki,Lagos
400000000,6,6,7,4,Detached Duplex,Asokoro District,Abuja
70000000,4,5,6,4,Terraced Duplexes,Durumi,Abuja
78000000,5,5,6,4,Detached Duplex,Lekki,Lagos
75000000,4,4,5,5,Detached Duplex,Lekki,Lagos
90000000,5,5,6,4,Detached Duplex,Lekki,Lagos
65000000,4,4,5,4,Detached Duplex,Ajah,Lagos
120000000,5,6,6,4,Detached Duplex,Lekki,Lagos
10000000,4,6,6,4,Detached Bungalow,Agege,Lagos
60000000,4,5,5,4,Detached Bungalow,Surulere,Lagos
60000000,4,4,4,4,Terraced Duplexes,Lekki,Lagos
120000000,5,5,6,5,Detached Duplex,Lekki,Lagos
57000000,4,5,6,3,Detached Duplex,Ajah,Lagos
65000000,4,4,5,2,Semi Detached Duplex,Lekki,Lagos
95000000,4,5,6,6,Terraced Duplexes,Mbora (Nbora),Abuja
135000000,4,4,5,2,Terraced Duplexes,Lekki,Lagos
60000000,4,5,5,4,Detached Bungalow,Garki,Abuja
65000000,4,4,5,4,Semi Detached Duplex,Lekki,Lagos
75000000,4,4,5,4,Detached Duplex,Gwarinpa,Abuja
120000000,4,4,5,4,Detached Duplex,Ajah,Lagos
53000000,2,2,3,4,Terraced Duplexes,Ajah,Lagos
25000000,2,2,3,8,Block of Flats,Lekki,Lagos
60000000,4,5,5,4,Detached Duplex,Lekki,Lagos
500000000,6,6,8,5,Detached Duplex,Lekki,Lagos
75000000,5,6,6,7,Detached Duplex,Arepo,Ogun
75000000,5,5,6,4,Detached Duplex,Lekki,Lagos
330000000,5,5,5,6,Detached Duplex,Lekki,Lagos
700000000,5,5,6,6,Detached Duplex,Ikoyi,Lagos
130000000,5,5,6,3,Detached Duplex,Lekki,Lagos
25000000,3,2,2,4,Block of Flats,Ibadan,Oyo
80000000,6,6,7,4,Detached Duplex,Lekki,Lagos
45000000,3,3,4,4,Semi Detached Bungalow,Simawa,Ogun
650000000,5,5,6,4,Detached Duplex,Ikoyi,Lagos
135000000,5,5,6,3,Detached Duplex,Lekki,Lagos
40000000,3,3,5,4,Terraced Duplexes,Wuye,Abuja
38000000,3,3,4,4,Detached Bungalow,Lugbe District,Abuja
85000000,4,5,5,4,Detached Duplex,Lekki,Lagos
270000000,5,5,6,4,Detached Duplex,Lekki,Lagos
550000000,4,4,5,3,Detached Duplex,Ikoyi,Lagos
205000000,4,4,5,6,Detached Duplex,Lekki,Lagos
120000000,5,5,6,5,Detached Duplex,Ajah,Lagos
85000000,4,4,5,4,Terraced Duplexes,Wuye,Abuja
26000000,1,5,2,2,Block of Flats,Lekki,Lagos
65000000,4,5,5,4,Semi Detached Duplex,Lekki,Lagos
70000000,4,5,5,1,Detached Bungalow,Isheri North,Lagos
400000000,5,5,6,5,Detached Bungalow,Lekki,Lagos
85000000,5,5,6,7,Detached Duplex,Uyo,Akwa Ibom
150000000,5,5,5,4,Detached Duplex,Magodo,Lagos
145000000,4,5,6,4,Terraced Duplexes,Lekki,Lagos
70000000,4,4,4,4,Detached Duplex,Ajah,Lagos
250000000,5,5,6,4,Detached Duplex,Ikeja,Lagos
120000000,5,6,6,4,Detached Duplex,Lekki,Lagos
45000000,4,5,5,4,Detached Duplex,Gbagada,Lagos
90000000,4,5,5,4,Terraced Duplexes,Lekki,Lagos
3500000,3,3,3,4,Detached Bungalow,Ikorodu,Lagos
27000000,3,4,4,4,Semi Detached Bungalow,Lugbe District,Abuja
25000000,5,6,6,2,Detached Bungalow,Owerri Municipal,Imo
120000000,5,5,6,3,Detached Duplex,Lekki,Lagos
32900000,3,4,4,3,Block of Flats,Mbora (Nbora),Abuja
120000000,5,8,8,1,Detached Duplex,Karsana,Abuja
200000000,5,6,6,4,Detached Duplex,Lekki,Lagos
160000000,5,5,6,5,Detached Duplex,Lekki,Lagos
55000000,5,4,5,3,Terraced Duplexes,Lekki,Lagos
80000000,5,5,6,4,Detached Duplex,Ajah,Lagos
150000000,5,5,6,2,Detached Duplex,Lekki,Lagos
270000000,4,4,5,4,Detached Duplex,Ikoyi,Lagos
95000000,5,5,6,4,Detached Duplex,Lekki,Lagos
350000000,4,5,5,4,Detached Duplex,Ikoyi,Lagos
75000000,5,5,5,4,Detached Duplex,Lekki,Lagos
6000000,4,4,4,1,Block of Flats,Ibadan North,Oyo
138000000,5,4,5,3,Detached Duplex,Lekki,Lagos
1800000000,7,5,5,4,Detached Duplex,Ikoyi,Lagos
95000000,5,5,6,5,Detached Duplex,Lekki,Lagos
43000000,4,4,5,5,Detached Bungalow,Lokogoma District,Abuja
90000000,5,5,6,5,Detached Duplex,Lekki,Lagos
170000000,5,5,5,4,Detached Duplex,Ikeja,Lagos
82000000,5,5,6,4,Detached Duplex,Ajah,Lagos
39990000,5,5,6,4,Detached Duplex,Lekki,Lagos
55000000,4,4,5,3,Semi Detached Duplex,Lekki,Lagos
280000000,5,5,6,1,Detached Duplex,Wuse 2,Abuja
115000000,4,4,5,4,Detached Duplex,Lekki,Lagos
14000000,2,5,5,4,Semi Detached Bungalow,Ibeju Lekki,Lagos
120000000,3,5,5,4,Detached Duplex,Lekki,Lagos
170000000,5,5,6,4,Detached Duplex,Ikeja,Lagos
450000000,6,6,7,4,Detached Duplex,Victoria Island (VI),Lagos
85000000,4,4,5,4,Detached Duplex,Lekki,Lagos
85000000,5,5,6,4,Detached Duplex,Ajah,Lagos
220000000,4,4,5,4,Semi Detached Duplex,Lekki,Lagos
120000000,5,5,6,4,Detached Duplex,Lekki,Lagos
45000000,4,4,5,4,Detached Duplex,Ajah,Lagos
130000000,5,5,6,4,Semi Detached Duplex,Lekki,Lagos
95000000,5,8,9,1,Detached Duplex,Galadimawa,Abuja
95000000,5,5,6,5,Detached Duplex,Lekki,Lagos
40000000,4,5,5,4,Block of Flats,Amuwo Odofin,Lagos
83000000,4,5,6,4,Detached Duplex,Lekki,Lagos
130000000,5,5,6,4,Detached Duplex,Lekki,Lagos
18500000,3,3,4,1,Detached Bungalow,Ifako-Ijaiye,Lagos
7200000,4,3,4,2,Block of Flats,Victoria Island (VI),Lagos
140000000,5,5,6,4,Detached Duplex,Lekki,Lagos
27500000,3,5,5,4,Detached Duplex,Ifako-Ijaiye,Lagos
40000000,3,3,4,2,Semi Detached Duplex,Lekki,Lagos
35000000,3,5,5,4,Terraced Duplexes,Kabusa,Abuja
550000000,5,6,6,4,Detached Duplex,Ikoyi,Lagos
130000000,5,6,6,4,Terraced Duplexes,Lekki,Lagos
55000000,4,5,5,4,Terraced Duplexes,Lekki,Lagos
75000000,5,5,6,5,Detached Duplex,Lekki,Lagos
165000000,5,5,6,4,Detached Duplex,Lekki,Lagos
7200000,4,3,4,2,Block of Flats,Victoria Island (VI),Lagos
250000000,4,4,5,4,Semi Detached Duplex,Maitama District,Abuja
65000000,4,4,5,4,Semi Detached Duplex,Lekki,Lagos
28000000,2,2,3,2,Block of Flats,Lekki,Lagos
12000000,3,5,5,4,Detached Bungalow,Ikorodu,Lagos
6500000,3,3,3,4,Detached Bungalow,Sango Ota,Ogun
82000000,4,4,5,4,Terraced Duplexes,Lekki,Lagos
700000000,5,5,6,6,Detached Duplex,Ikoyi,Lagos
60000000,4,5,5,4,Detached Duplex,Apo,Abuja
90000000,4,4,5,5,Semi Detached Bungalow,Gbagada,Lagos
80000000,4,5,5,4,Block of Flats,Gbagada,Lagos
100000000,3,3,4,3,Block of Flats,Ikoyi,Lagos
85000000,4,4,5,4,Detached Duplex,Lekki,Lagos
65000000,4,5,5,4,Semi Detached Duplex,Lekki,Lagos
450000000,4,4,5,4,Semi Detached Duplex,Ikoyi,Lagos
250000000,4,5,5,4,Semi Detached Duplex,Lekki,Lagos
4000000000,6,6,7,6,Detached Duplex,Ikoyi,Lagos
265000000,6,5,5,4,Detached Duplex,Ikeja,Lagos
88000000,4,4,5,4,Detached Duplex,Lekki,Lagos
1400000000,4,5,5,4,Detached Bungalow,Maryland,Lagos
36000000,2,2,3,1,Terraced Bungalow,Ajah,Lagos
1100000000,5,5,6,4,Detached Duplex,Ikoyi,Lagos
140000000,5,5,6,5,Detached Duplex,Lekki,Lagos
74000000,4,4,5,4,Detached Duplex,Lekki,Lagos
95000000,5,5,6,5,Detached Duplex,Lekki,Lagos
65000000,5,5,6,4,Detached Duplex,Ajah,Lagos
37500000,4,4,4,4,Semi Detached Duplex,Karmo,Abuja
70000000,4,4,5,4,Detached Duplex,Lekki,Lagos
39000000,5,5,6,8,Detached Duplex,Arepo,Ogun
30000000,3,4,4,5,Semi Detached Bungalow,Ajah,Lagos
38000000,4,4,5,4,Semi Detached Duplex,Life Camp,Abuja
270000000,5,5,6,6,Detached Duplex,Lekki,Lagos
65000000,4,4,5,4,Semi Detached Duplex,Lekki,Lagos
70000000,5,5,6,5,Terraced Duplexes,Gwarinpa,Abuja
25000000,5,5,7,1,Detached Duplex,Magodo,Lagos
80000000,4,4,5,4,Detached Duplex,Lekki,Lagos
65000000,4,4,5,3,Terraced Duplexes,Lekki,Lagos
45000000,4,4,5,4,Detached Duplex,Ajah,Lagos
1000000000,7,7,7,1,Detached Duplex,Maitama District,Abuja
260000000,5,6,6,6,Detached Duplex,Lekki,Lagos
70000000,4,5,5,6,Semi Detached Duplex,Ajah,Lagos
45000000,3,3,3,8,Block of Flats,Isolo,Lagos
165000000,5,5,5,4,Detached Duplex,Lekki,Lagos
150000000,5,5,6,4,Detached Duplex,Lekki,Lagos
2500000000,6,6,7,4,Detached Duplex,Ikoyi,Lagos
120000000,4,5,5,4,Detached Duplex,Lekki,Lagos
46000000,3,3,4,4,Block of Flats,Lekki,Lagos
410000000,5,5,6,4,Detached Duplex,Lekki,Lagos
40000000,5,5,5,4,Detached Duplex,Diplomatic Zones,Abuja
500000000,5,6,7,3,Detached Duplex,Ikoyi,Lagos
65000000,4,4,5,4,Semi Detached Duplex,Lekki,Lagos
75000000,4,4,5,4,Terraced Duplexes,Garki,Abuja
110000000,5,5,6,4,Detached Duplex,Lekki,Lagos
80000000,5,5,6,3,Detached Duplex,Lekki,Lagos
130000000,5,5,6,4,Detached Duplex,Lekki,Lagos
350000000,5,5,6,4,Detached Duplex,Lekki,Lagos
75000000,4,5,5,6,Semi Detached Duplex,Lekki,Lagos
45000000,4,4,5,2,Semi Detached Duplex,Ajah,Lagos
55000000,4,5,5,4,Semi Detached Duplex,Life Camp,Abuja
1400000000,5,5,7,4,Detached Duplex,Ikoyi,Lagos
50000000,4,4,5,4,Terraced Duplexes,Lekki,Lagos
16000000,2,2,3,2,Terraced Duplexes,Kagini,Abuja
150000000,5,6,6,4,Detached Duplex,Lekki,Lagos
90000000,4,4,5,3,Detached Duplex,Lekki,Lagos
45000000,2,2,3,7,Block of Flats,Owerri North,Imo
15000000,3,2,2,1,Detached Bungalow,Agbara-Igbesa,Lagos
135000000,5,5,6,4,Detached Duplex,Lekki,Lagos
125000000,4,4,5,7,Semi Detached Duplex,Apo,Abuja
73000000,4,4,5,4,Semi Detached Duplex,Lekki,Lagos
60000000,4,4,4,4,Semi Detached Duplex,Ajah,Lagos
40000000,5,5,6,1,Detached Duplex,Owerri West,Imo
160000000,5,5,6,4,Detached Duplex,Lekki,Lagos
10500000,3,3,4,4,Terraced Duplexes,Mowe Town,Ogun
65000000,5,5,6,6,Detached Duplex,Ibadan South-West,Oyo
45000000,4,4,5,4,Semi Detached Duplex,Ajah,Lagos
180000000,5,5,6,6,Detached Duplex,Lekki,Lagos
120000000,5,5,6,4,Detached Duplex,Lekki,Lagos
45000000,3,3,4,2,Block of Flats,Lekki,Lagos
350000000,5,5,5,4,Detached Duplex,Lekki,Lagos
80000000,3,3,4,3,Terraced Duplexes,Katampe,Abuja
65000000,4,4,5,3,Semi Detached Duplex,Lekki,Lagos
32000000,1,5,5,4,Block of Flats,Lekki,Lagos
65000000,4,5,5,4,Semi Detached Duplex,Ibeju Lekki,Lagos
300000000,5,5,6,5,Detached Duplex,Lekki,Lagos
35000000,3,3,3,2,Terraced Bungalow,Isheri North,Lagos
70000000,6,5,5,4,Detached Duplex,Lekki,Lagos
950000000,5,5,6,6,Detached Duplex,Ikoyi,Lagos
100000000,5,6,6,4,Detached Duplex,Lekki,Lagos
110000000,5,5,5,5,Detached Duplex,Lekki,Lagos
40000000,4,4,5,4,Terraced Duplexes,Ajah,Lagos
5000000,3,3,3,4,Detached Bungalow,Alimosho,Lagos
68000000,4,4,5,3,Terraced Duplexes,Lekki,Lagos
5500000,4,4,5,6,Detached Bungalow,Ibadan,Oyo
125000000,4,4,5,4,Semi Detached Duplex,Lekki,Lagos
40000000,4,6,6,4,Semi Detached Duplex,Lekki,Lagos
340000000,5,5,6,5,Detached Duplex,Lekki,Lagos
120000000,4,5,6,4,Detached Duplex,Lekki,Lagos
65000000,6,7,8,4,Detached Duplex,Lekki,Lagos
300000000,5,5,5,4,Detached Duplex,Lekki,Lagos
70000000,4,4,5,4,Detached Duplex,Ajah,Lagos
160000000,5,5,6,5,Detached Duplex,Ikeja,Lagos
370000000,5,5,6,4,Detached Duplex,Ikoyi,Lagos
45000000,4,5,5,3,Semi Detached Duplex,Ajah,Lagos
680000000,4,5,4,3,Terraced Duplexes,Ikoyi,Lagos
65000000,4,4,5,4,Detached Duplex,Lekki,Lagos
90000000,4,5,5,4,Terraced Bungalow,Kaura,Abuja
170000000,4,5,5,4,Detached Duplex,Victoria Island (VI),Lagos
65000000,4,4,5,2,Semi Detached Duplex,Ajah,Lagos
350000000,4,4,5,4,Block of Flats,Ikoyi,Anambara
60000000,6,6,6,4,Detached Bungalow,Ketu,Lagos
53000000,4,4,6,6,Detached Duplex,Apo,Abuja
7000000,2,5,5,4,Detached Bungalow,Ikotun,Lagos
33000000,4,4,5,3,Semi Detached Duplex,Ajah,Lagos
420000000,7,1,1,1,Detached Duplex,Gwarinpa,Abuja
165000000,5,6,6,5,Semi Detached Duplex,Apo,Abuja
165000000,5,5,6,6,Detached Duplex,Lekki,Lagos
800000000,5,5,6,4,Detached Duplex,Ikoyi,Lagos
35000000,2,2,2,4,Terraced Duplexes,Ajah,Lagos
55000000,4,5,6,3,Terraced Duplexes,Life Camp,Abuja
140000000,5,5,6,4,Detached Duplex,Lekki,Lagos
16000000,3,3,4,3,Detached Bungalow,Mowe Ofada,Ogun
15000000,4,4,4,4,Detached Bungalow,Agege,Lagos
150000000,4,4,5,4,Terraced Duplexes,Lekki,Lagos
115000000,5,5,5,4,Detached Duplex,Ikeja,Lagos
45000000,4,3,3,4,Detached Duplex,Ibeju Lekki,Lagos
140000000,7,4,4,4,Detached Duplex,Ibadan,Oyo
195000000,4,4,5,5,Semi Detached Duplex,Lekki,Lagos
65000000,6,6,7,6,Detached Duplex,Owerri Municipal,Imo
10000000,3,5,5,4,Detached Bungalow,Ibeju Lekki,Lagos
65000000,4,4,5,4,Detached Duplex,Ajah,Lagos
22000000,2,2,3,3,Detached Bungalow,Ibeju Lekki,Lagos
98000000,3,3,4,2,Block of Flats,Lekki,Lagos
45000000,4,4,5,4,Detached Duplex,Arepo,Ogun
330000000,5,6,6,6,Detached Duplex,Lekki,Lagos
14000000,1,2,2,8,Detached Bungalow,Dutse,Abuja
35000000,2,3,3,2,Terraced Duplexes,Ajah,Lagos
65000000,5,5,6,4,Detached Duplex,Life Camp,Abuja
60000000,5,5,6,3,Terraced Duplexes,Lekki,Lagos
65000000,5,5,6,3,Detached Duplex,Lekki,Lagos
75000000,4,5,5,4,Terraced Duplexes,Mabushi,Abuja
75000000,7,7,8,6,Detached Duplex,Port Harcourt,Rivers
80000000,5,5,5,4,Terraced Duplexes,Ikeja,Lagos
140000000,5,5,6,4,Detached Duplex,Lekki,Lagos
80000000,4,4,5,6,Detached Duplex,Oluyole,Oyo
55000000,4,4,5,4,Semi Detached Duplex,Lekki,Lagos
25000000,3,3,3,8,Semi Detached Bungalow,Alimosho,Lagos
76000000,4,5,5,3,Detached Duplex,Ibeju Lekki,Lagos
70000000,5,5,6,4,Terraced Duplexes,Life Camp,Abuja
60000000,4,5,5,8,Detached Duplex,Magodo,Lagos
250000000,5,5,6,6,Detached Duplex,Gwarinpa,Abuja
23000000,4,5,3,4,Detached Bungalow,Ipaja,Lagos
75000000,5,8,6,8,Detached Duplex,Enugu,Enugu
24000000,4,4,5,7,Semi Detached Duplex,Apo,Abuja
160000000,5,5,6,4,Detached Duplex,Lekki,Lagos
50000000,4,4,5,4,Terraced Duplexes,Lekki,Lagos
60000000,4,4,5,4,Detached Duplex,Ajah,Lagos
57000000,4,4,5,3,Semi Detached Bungalow,Lekki,Lagos
28000000,2,2,3,2,Block of Flats,Ajah,Lagos
45000000,3,4,4,8,Detached Duplex,Ibadan,Oyo
70000000,4,5,5,4,Detached Duplex,Ajah,Lagos
165000000,5,5,6,4,Detached Duplex,Ikeja,Lagos
900000000,5,5,5,4,Detached Duplex,Asokoro District,Abuja
68000000,4,4,5,3,Semi Detached Duplex,Lekki,Lagos
80000000,5,5,6,4,Detached Duplex,Lekki,Lagos
300000000,5,6,6,4,Detached Duplex,Lekki,Lagos
300000000,5,5,5,5,Detached Duplex,Lekki,Lagos
60000000,5,5,5,5,Semi Detached Duplex,Lekki,Lagos
8000000,3,5,5,4,Detached Bungalow,Agege,Lagos
25000000,2,4,4,4,Block of Flats,Ibadan,Oyo
190000000,5,5,5,4,Detached Duplex,Lekki,Lagos
95000000,4,6,6,4,Semi Detached Duplex,Life Camp,Abuja
70000000,5,5,5,4,Detached Duplex,Ipaja,Lagos
120000000,5,5,6,4,Detached Duplex,Lekki,Lagos
70000000,9,9,1,1,Detached Duplex,Isolo,Lagos
75000000,4,5,5,4,Detached Duplex,Lekki,Lagos
125000000,5,5,6,4,Detached Duplex,Lekki,Lagos
120000000,4,4,5,4,Detached Duplex,Lekki,Lagos
290000000,5,5,5,4,Detached Duplex,Ikoyi,Lagos
125000000,5,4,5,4,Detached Duplex,Lekki,Lagos
130000000,4,4,5,3,Terraced Duplexes,Lekki,Lagos
